"Year","OM","Total Divers","# Air Dives","# Air Divers","Air Dive Time (min)","# MIxed Gas Dives","# Mixed Gas Divers","Mixed Gas Time (mins)","# Nitrox Dives","# Nitrox Divers","Nitrox Dive Time (min)","ContactKey","# Hookah Dives","# Hookah Divers","Hookah Dive Time (min)","# Open Circuit Dives","# Open Circuit Divers","Open Circuit Dive Time (min)","# Rebreather Dives","# Rebreather Divers","Rebreather Dive Time (min)","# Surface Supplied Dives","# Surface Supplied Divers","Surface Supplied Dive Time (min)","# Computer Dives","# Computer Divers","Computer Dive Time (min)","# Software Dives","# Software Divers","Software Dive Time (min)","# Table Dives","# Table Divers","Table Dive Time (min)","# 0-30ft Dives","# 0-30ft Divers","#31-60ft Dives","#31-60ft Divers","#61-100ft Dives","#61-100ft Divers","# 101-130ft Dives","# 101-130ft Divers","# 131-150ft Dives","#131-150ft Divers","# 151-190ft Dives","#151-190ft Divers","# 191+ft Dives","# 191+ft Divers","# Science Dives","# Science Divers","Science Dive Time (min)","#T/P Dives","# T/P Divers","T/P Dive Time (min)","# Aquarium Dives","# Aquarium Divers","Aquarium Dive Time (min)","# Bluewater Dives","# Bluewater Divers","Blue Water Dive Time (min)","# IcePolar Dives","# IcePolar Divers","IcePolar Dive Time (min)","# Overhead Dives","# Overhead Divers","Overhead Dive Time (min)","# ReqDecomp Dives","# ReqDecomp Divers","ReqDecomp Dive Time (min)","# Sat Dives","# Sat Divers","Sat Dive Time (min)","Total  Dive Incidents"
"2017","Ruppin Academic Center","62","798","62","47880","0","0","0","0","0","0","24942","0","0","0","798","62","47880","0","0","0","0","0","0","798","62","47880","0","0","0","0","0","0","646","33","150","25","2","4","0","0","0","0","0","0","0","0","36","22","2160","762","51","45720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Ruppin Academic Center","103","118","103","6270","0","0","0","0","0","0","24942","0","0","0","118","103","6270","0","0","0","0","0","0","118","103","6270","0","0","0","0","0","0","114","103","4","17","0","0","0","0","0","0","0","0","0","0","64","50","3840","54","53","2430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","Ruppin Academic Center","87","151","87","9060","0","0","0","0","0","0","24942","0","0","0","151","87","9060","0","0","0","0","0","0","151","87","9060","0","0","0","0","0","0","140","87","11","12","0","0","0","0","0","0","0","0","0","0","79","37","4740","72","50","4320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","Ruppin Academic Center","63","110","63","4950","0","0","0","0","0","0","24942","0","0","0","110","63","4950","0","0","0","0","0","0","110","63","4950","0","0","0","0","0","0","99","63","11","17","0","0","0","0","0","0","0","0","0","0","50","40","2250","60","23","2700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Ruppin Academic Center","70","130","70","5850","0","0","0","0","0","0","24942","0","0","0","130","70","5850","0","0","0","0","0","0","130","70","5850","0","0","0","0","0","0","100","70","30","10","0","0","0","0","0","0","0","0","0","0","60","55","2700","70","15","3150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","Ruppin Academic Center","92","131","92","7860","0","0","0","0","0","0","24942","0","0","0","131","92","7860","0","0","0","0","0","0","131","92","7860","0","0","0","0","0","0","117","92","14","48","0","0","0","0","0","0","0","0","0","0","41","33","2460","90","59","5400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Ruppin Academic Center","77","91","77","5460","0","0","0","0","0","0","24942","0","0","0","91","77","5460","0","0","0","0","0","0","91","77","5460","0","0","0","0","0","0","60","41","31","36","0","0","0","0","0","0","0","0","0","0","31","36","1860","60","41","3600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","Ruppin Academic Center","67","71","67","4260","0","0","0","0","0","0","24942","0","0","0","71","67","4260","0","0","0","0","0","0","71","67","4260","0","0","0","0","0","0","55","43","14","20","2","4","0","0","0","0","0","0","0","0","16","24","960","55","43","3300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","Rutgers University-School of Environmental and Biological Sciences","4","131","4","12518","0","0","0","0","0","0","24943","0","0","0","131","4","12518","0","0","0","0","0","0","0","0","0","0","0","0","131","4","12518","131","4","0","0","0","0","0","0","0","0","0","0","0","0","131","4","12518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","Rutgers University-School of Environmental and Biological Sciences","11","311","11","9012","0","0","0","0","0","0","24943","0","0","0","232","10","4752","0","0","0","79","6","4260","232","10","4752","0","0","0","79","6","4260","0","0","255","11","56","9","0","0","0","0","0","0","0","0","276","11","8028","35","8","984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","Rutgers University-School of Environmental and Biological Sciences","16","243","16","6432","0","0","0","0","0","0","24943","0","0","0","141","14","2864","0","0","0","102","8","3568","141","14","2864","0","0","0","102","8","3568","37","4","179","16","27","6","0","0","0","0","0","0","0","0","194","16","4501","49","6","1931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","Rutgers University-School of Environmental and Biological Sciences","13","155","13","6018","0","0","0","0","0","0","24943","0","0","0","46","9","939","0","0","0","109","9","5079","0","0","0","0","0","0","155","13","6018","50","7","94","7","11","4","0","0","0","0","0","0","0","0","155","13","6018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1089","0","0","0","0"
"2001","Rutgers University-School of Environmental and Biological Sciences","9","101","9","4697","0","0","0","0","0","0","24943","0","0","0","3","2","58","0","0","0","98","9","4639","0","0","0","0","0","0","101","9","4697","1","1","88","9","12","6","0","0","0","0","0","0","0","0","98","9","4627","3","2","70","0","0","0","0","0","0","0","0","0","0","0","0","31","6","2251","0","0","0","0"
"2002","Rutgers University-School of Environmental and Biological Sciences","11","253","11","6445","0","0","0","0","0","0","24943","0","0","0","103","7","1713","0","0","0","150","9","4732","0","0","0","0","0","0","253","11","6445","106","5","143","11","4","2","0","0","0","0","0","0","0","0","253","11","6445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","622","0","0","0","0"
"2003","Rutgers University-School of Environmental and Biological Sciences","11","223","11","6900","0","0","0","0","0","0","24943","0","0","0","138","10","3785","0","0","0","85","4","3115","0","0","0","0","0","0","223","11","6900","134","11","88","7","1","1","0","0","0","0","0","0","0","0","220","11","6723","3","2","177","0","0","0","0","0","0","0","0","0","0","0","0","11","3","851","0","0","0","0"
"2004","Rutgers University-School of Environmental and Biological Sciences","9","130","9","3876","0","0","0","0","0","0","24943","0","0","0","23","5","668","0","0","0","107","7","3208","0","0","0","0","0","0","130","9","3876","17","6","113","9","0","0","0","0","0","0","0","0","0","0","130","9","3876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","404","0","0","0","0"
"2005","Rutgers University-School of Environmental and Biological Sciences","10","143","10","3873","0","0","0","0","0","0","24943","0","0","0","43","10","977","0","0","0","100","4","2896","0","0","0","0","0","0","143","10","3873","36","10","105","4","2","1","0","0","0","0","0","0","0","0","143","10","3873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","Rutgers University-School of Environmental and Biological Sciences","10","67","10","2784","0","0","0","0","0","0","24943","0","0","0","31","7","882","0","0","0","36","6","1902","0","0","0","0","0","0","67","10","2784","14","4","53","10","0","0","0","0","0","0","0","0","0","0","57","10","2401","10","2","383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2007","Rutgers University-School of Environmental and Biological Sciences","10","157","10","4030","0","0","0","0","0","0","24943","0","0","0","145","9","3331","0","0","0","12","4","699","0","0","0","0","0","0","157","10","4030","136","8","17","9","3","3","1","1","0","0","0","0","0","0","143","9","3553","14","4","477","0","0","0","0","0","0","0","0","0","0","0","0","3","2","327","0","0","0","0"
"2008","Rutgers University-School of Environmental and Biological Sciences","5","54","5","2047","0","0","0","0","0","0","24943","0","0","0","54","5","2047","0","0","0","0","0","0","0","0","0","0","0","0","54","5","2047","34","5","11","5","6","3","3","2","0","0","0","0","0","0","20","2","595","34","5","1452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","Rutgers University-School of Environmental and Biological Sciences","6","50","6","1553","0","0","0","0","0","0","24943","0","0","0","50","6","1553","0","0","0","0","0","0","0","0","0","0","0","0","50","6","1553","5","3","30","6","15","4","0","0","0","0","0","0","0","0","21","6","450","29","5","1103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","Rutgers University-School of Environmental and Biological Sciences","5","31","5","1003","0","0","0","0","0","0","24943","0","0","0","31","5","1003","0","0","0","0","0","0","0","0","0","0","0","0","31","5","1003","2","1","21","5","8","2","0","0","0","0","0","0","0","0","21","5","518","10","3","485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","Rutgers University-School of Environmental and Biological Sciences","7","45","7","1742","0","0","0","0","0","0","24943","0","0","0","45","7","1742","0","0","0","0","0","0","0","0","0","0","0","0","45","7","1742","11","4","21","5","10","4","3","2","0","0","0","0","0","0","19","5","455","26","7","1287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","Rutgers University-School of Environmental and Biological Sciences","6","55","6","2553","0","0","0","0","0","0","24943","0","0","0","55","6","2553","0","0","0","0","0","0","0","0","0","0","0","0","55","6","2553","21","5","23","5","11","4","0","0","0","0","0","0","0","0","31","5","1434","24","3","1119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","Rutgers University-School of Environmental and Biological Sciences","4","51","4","1900","0","0","0","0","0","0","24943","0","0","0","51","4","1900","0","0","0","0","0","0","51","4","1900","0","0","0","0","0","0","13","3","15","3","19","4","3","1","1","1","0","0","0","0","29","3","1160","22","2","740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","Rutgers University-School of Environmental and Biological Sciences","6","143","6","10059","0","0","0","2","1","67","24943","0","0","0","145","6","10126","0","0","0","0","0","0","145","6","10126","0","0","0","0","0","0","69","5","33","6","36","4","7","2","0","0","0","0","0","0","68","4","7518","77","4","2608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","Rutgers University-School of Environmental and Biological Sciences","6","118","6","6844","0","0","0","0","0","0","24943","0","0","0","118","6","6844","0","0","0","0","0","0","118","6","6844","0","0","0","0","0","0","70","6","23","4","17","2","8","2","0","0","0","0","0","0","74","5","5130","44","2","1714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","Rutgers University-School of Environmental and Biological Sciences","5","108","4","8828","1","1","79","10","1","470","24943","0","0","0","119","5","9377","0","0","0","0","0","0","119","5","9377","0","0","0","0","0","0","78","2","10","3","19","4","11","2","0","0","0","1","1","1","81","2","7717","38","3","1660","0","0","0","0","0","0","0","0","0","0","0","0","1","1","79","0","0","0","0"
"2017","Rutgers University-School of Environmental and Biological Sciences","8","149","8","10077","0","0","0","0","0","0","24943","0","0","0","149","8","10077","0","0","0","0","0","0","149","8","10077","0","0","0","0","0","0","111","6","25","7","8","1","5","1","0","0","0","0","0","0","135","7","9611","14","1","466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","Rutgers University-School of Environmental and Biological Sciences","0","0","0","0","0","0","0","0","0","0","24943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","Rutgers University-School of Environmental and Biological Sciences","0","0","0","0","0","0","0","0","0","0","24943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","Rutgers University-School of Environmental and Biological Sciences","0","0","0","0","0","0","0","0","0","0","24943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","Rutgers University-School of Environmental and Biological Sciences","6","102","6","3118","0","0","0","0","0","0","24943","0","0","0","102","6","3118","0","0","0","0","0","0","102","6","3118","0","0","0","0","0","0","16","6","81","6","4","3","1","1","0","0","0","0","0","0","0","0","0","102","6","3118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","Rutgers University-School of Environmental and Biological Sciences","5","57","5","1933","0","0","0","0","0","0","24943","0","0","0","57","5","1933","0","0","0","0","0","0","57","5","1933","0","0","0","0","0","0","20","5","31","5","6","4","0","0","0","0","0","0","0","0","0","0","0","57","5","1933","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","Rutgers University-School of Environmental and Biological Sciences","5","57","5","1830","0","0","0","0","0","0","24943","0","0","0","57","5","1830","0","0","0","0","0","0","57","5","1830","0","0","0","0","0","0","14","4","34","5","9","5","0","0","0","0","0","0","0","0","0","0","0","57","5","1830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025","Rutgers University-School of Environmental and Biological Sciences","4","56","4","2091","0","0","0","0","0","0","24943","0","0","0","56","4","2091","0","0","0","0","0","0","56","4","2091","0","0","0","0","0","0","31","4","22","4","3","3","0","0","0","0","0","0","0","0","15","1","788","41","3","1303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2001","Saint Marys College of California","11","150","11","7379","0","0","0","0","0","0","24944","0","0","0","150","11","7379","0","0","0","0","0","0","31","2","1570","0","0","0","119","9","5809","141","11","9","9","0","0","0","0","0","0","0","0","0","0","66","11","3692","84","9","3687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","Saint Marys College of California","9","119","9","5412","0","0","0","0","0","0","24944","0","0","0","119","9","5412","0","0","0","0","0","0","23","2","1163","0","0","0","96","7","4249","119","9","0","0","0","0","0","0","0","0","0","0","0","0","35","9","1978","84","7","3434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","Saint Marys College of California","9","155","9","10065","0","0","0","0","0","0","24944","0","0","0","155","9","10065","0","0","0","0","0","0","34","2","2504","0","0","0","121","7","7561","155","9","0","0","0","0","0","0","0","0","0","0","0","0","71","9","5510","84","7","4555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","Saint Marys College of California","0","0","0","0","0","0","0","0","0","0","24944","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","Saint Marys College of California","6","24","6","960","0","0","0","0","0","0","24944","0","0","0","24","6","960","0","0","0","0","0","0","0","0","0","0","0","0","24","6","960","24","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","6","960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","Saint Marys College of California","1","14","1","975","0","0","0","0","0","0","24944","0","0","0","14","1","975","0","0","0","0","0","0","14","1","975","0","0","0","0","0","0","0","0","12","1","1","1","1","1","0","0","0","0","0","0","0","0","0","14","1","975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","Saint Marys College of California","1","17","1","1186","0","0","0","3","1","269","24944","0","0","0","20","1","1455","0","0","0","0","0","0","20","1","1455","0","0","0","0","0","0","1","1","10","1","8","1","1","1","0","0","0","0","0","0","16","1","1126","4","1","329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","Saint Marys College of California","2","23","2","1114","0","0","0","8","2","600","24944","0","0","0","31","2","1714","0","0","0","0","0","0","31","2","1714","0","0","0","0","0","0","12","2","13","1","5","1","1","1","0","0","0","0","0","0","23","2","1472","8","2","242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","Saint Marys College of California","2","10","2","281","0","0","0","11","1","828","24944","0","0","0","21","2","1109","0","0","0","0","0","0","21","2","1109","0","0","0","0","0","0","7","2","7","2","1","1","6","1","0","0","0","0","0","0","11","1","828","10","2","281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","Saint Marys College of California","1","0","0","0","0","0","0","20","1","1358","24944","0","0","0","20","1","1358","0","0","0","0","0","0","20","1","1358","0","0","0","0","0","0","2","1","11","1","6","1","1","1","0","0","0","0","0","0","20","1","1358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","Saint Marys College of California","5","74","5","3878","0","0","0","20","1","1211","24944","0","0","0","94","5","5089","0","0","0","0","0","0","94","5","5089","0","0","0","0","0","0","74","5","10","1","6","1","4","1","0","0","0","0","0","0","94","5","5089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","Saint Marys College of California","10","133","10","6316","0","0","0","24","1","1388","24944","0","0","0","157","10","7704","0","0","0","0","0","0","109","6","5299","0","0","0","48","4","2405","126","10","20","8","3","1","8","1","0","0","0","0","0","0","145","9","7237","12","9","467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","Saint Marys College of California","9","103","9","6005","0","0","0","10","1","583","24944","0","0","0","113","9","6588","0","0","0","0","0","0","70","5","4317","0","0","0","43","4","2271","105","9","6","1","0","0","2","1","0","0","0","0","0","0","113","9","6588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012","Saint Marys College of California","2","33","2","2119","0","0","0","21","1","1421","24944","0","0","0","54","2","3540","0","0","0","0","0","0","54","2","3540","0","0","0","0","0","0","34","2","9","1","1","1","8","1","2","1","0","0","0","0","54","2","3540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","Saint Marys College of California","8","133","8","8899","0","0","0","0","0","0","24944","0","0","0","133","8","8899","0","0","0","0","0","0","133","8","8899","0","0","0","0","0","0","133","8","0","0","0","0","0","0","0","0","0","0","0","0","133","8","8899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014","Saint Marys College of California","5","33","4","1249","0","0","0","29","1","1471","24944","0","0","0","62","5","2720","0","0","0","0","0","0","54","3","2514","0","0","0","8","2","206","33","5","21","1","3","1","5","1","0","0","0","0","0","0","44","3","2159","18","3","561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2018","San Diego State University","73","1443","72","44370","0","0","0","110","17","4209","24945","0","0","0","1553","73","48579","0","0","0","0","0","0","1456","73","45326","0","0","0","97","4","3253","739","72","766","70","48","20","0","0","0","0","0","0","0","0","1400","72","44762","153","17","3817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","San Diego State University","66","1272","66","43380","0","0","0","16","2","544","24945","0","0","0","1288","66","43924","0","0","0","0","0","0","1116","66","38432","0","0","0","172","38","5508","250","66","703","64","245","30","60","26","30","18","0","0","0","0","832","41","29220","456","40","14160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","San Diego State University","62","1476","62","49538","0","0","0","48","16","1692","24945","0","0","0","1524","62","51230","0","0","0","0","0","0","1332","54","45149","0","0","0","232","24","6081","287","62","874","62","293","46","52","12","18","4","0","0","0","0","960","28","32925","564","42","18305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2000","San Diego State University","44","910","44","30169","0","0","0","42","16","1588","24945","0","0","0","952","44","31757","0","0","0","0","0","0","890","42","31239","0","0","0","62","12","1537","184","44","390","44","308","42","42","10","28","2","0","0","0","0","542","34","18596","410","30","13161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2001","San Diego State University","51","1793","51","5729","0","0","0","54","16","1998","24945","0","0","0","1847","51","5929","0","0","0","0","0","0","1454","48","4489","0","0","0","393","26","1240","570","51","868","51","343","51","52","28","14","4","0","0","0","0","1369","28","4584","478","31","1344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","San Diego State University","52","1831","52","58856","0","0","0","42","14","1608","24945","0","0","0","1873","52","60464","0","0","0","0","0","0","1529","52","48370","0","0","0","344","38","12094","593","52","860","52","344","52","68","22","8","2","0","0","0","0","1455","32","48729","418","30","11734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","San Diego State University","85","2941","85","80724","0","0","0","44","12","1620","24945","0","0","0","2985","85","82344","0","0","0","0","0","0","2448","78","67522","0","0","0","537","44","14822","810","85","1383","85","698","61","80","6","14","4","0","0","0","0","2325","44","65184","660","41","17160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","San Diego State University","96","3450","96","111468","0","0","0","126","22","4524","24945","0","0","0","3576","96","115992","0","0","0","0","0","0","3231","96","104509","0","0","0","345","41","11483","1183","96","1507","96","800","90","70","22","16","4","0","0","0","0","2624","48","84445","952","56","31547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2005","San Diego State University","54","2358","54","71431","0","0","0","90","24","3069","24945","0","0","0","2448","54","74500","0","0","0","0","0","0","2082","54","63325","0","0","0","366","38","11175","1186","54","956","54","218","46","80","20","8","2","0","0","0","0","1924","36","57523","524","32","16977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2006","San Diego State University","78","2934","78","102568","0","0","0","68","12","1296","24945","0","0","0","3002","78","103864","0","0","0","0","0","0","2100","78","71704","0","0","0","902","58","32160","1315","78","1307","78","322","68","42","22","16","6","0","0","0","0","2141","78","72432","861","58","31432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2007","San Diego State University","67","3973","67","152523","0","0","0","108","30","3996","24945","0","0","0","4081","67","156519","0","0","0","0","0","0","3579","62","136002","0","0","0","502","38","20517","1722","67","1784","65","504","40","63","12","8","2","0","0","0","0","3553","67","138567","528","38","17952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","San Diego State University","78","3050","78","102179","0","0","0","76","14","2640","24945","0","0","0","3126","78","104819","0","0","0","0","0","0","2250","75","75469","0","0","0","876","50","29350","1182","75","1665","75","259","56","16","7","4","2","0","0","0","0","2356","58","86667","770","41","18152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2009","San Diego State University","81","2350","81","80391","0","0","0","72","26","2736","24945","0","0","0","2422","81","83127","0","0","0","0","0","0","2146","81","74027","0","0","0","276","36","9100","835","81","1255","81","298","76","32","22","2","2","0","0","0","0","1588","55","55896","834","49","27231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2010","San Diego State University","36","784","36","27226","0","0","0","68","3","3320","24945","0","0","0","852","36","30546","0","0","0","0","0","0","737","29","27363","0","0","0","115","7","3183","376","27","426","24","46","16","3","2","1","1","0","0","0","0","805","36","29227","47","5","1319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","San Diego State University","52","782","52","28646","0","0","0","29","2","1598","24945","0","0","0","811","52","30244","0","0","0","0","0","0","569","31","23403","0","0","0","242","26","6841","520","48","255","43","33","15","3","3","0","0","0","0","0","0","575","37","22855","236","31","7389","0","0","0","6","1","128","0","0","0","1","1","11","0","0","0","0","0","0","0"
"2012","San Diego State University","58","1530","56","57414","0","0","0","79","2","4325","24945","0","0","0","1609","58","61739","0","0","0","0","0","0","1390","30","53539","0","0","0","219","28","8200","932","54","597","48","68","17","12","2","0","0","0","0","0","0","1261","42","50603","348","39","11136","7","1","360","8","1","299","0","0","0","0","0","0","2","1","80","0","0","0","0"
"2013","San Diego State University","53","1154","53","32548","0","0","0","32","6","1534","24945","0","0","0","1186","53","34082","0","0","0","0","0","0","825","43","27665","1","1","24","360","17","6393","380","47","741","46","61","26","4","4","0","0","0","0","0","0","921","38","26593","265","32","7489","0","0","0","2","1","130","0","0","0","0","0","0","1","1","40","0","0","0","0"
"2014","San Diego State University","64","1111","63","27170","0","0","0","64","11","2739","24945","0","0","0","1175","64","29909","0","0","0","0","0","0","829","60","25743","0","0","0","346","22","4166","503","63","618","54","48","16","6","3","0","0","0","0","0","0","575","39","16875","600","50","13034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","San Diego State University","66","1349","66","45647","0","0","0","89","8","3584","24945","0","0","0","1438","66","49231","0","0","0","0","0","0","1158","57","39285","0","0","0","280","18","9946","601","60","783","64","52","18","2","2","0","0","0","0","0","0","1101","59","38886","337","34","10345","0","0","0","18","2","563","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016","San Diego State University","66","1345","66","45154","0","0","0","62","7","2356","24945","0","0","0","1407","66","47510","0","0","0","0","0","0","1095","45","37873","15","1","540","297","27","9097","743","57","587","60","77","16","0","0","0","0","0","0","0","0","1006","43","34355","401","47","13155","9","2","375","2","2","57","0","0","0","0","0","0","2","1","70","0","0","0","0"
"2017","San Diego State University","65","1721","62","56835","0","0","0","30","6","910","24945","0","0","0","1751","65","57745","0","0","0","0","0","0","1596","58","51832","0","0","0","155","11","5913","922","62","766","60","59","11","4","2","0","0","0","0","0","0","1370","62","45986","381","38","11759","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","San Diego State University","71","2151","59","69716","0","0","0","45","12","994","24945","0","0","0","2196","71","70710","0","0","0","0","0","0","1940","55","62505","0","0","0","256","16","8205","1095","71","985","69","105","12","11","4","0","0","0","0","0","0","1951","71","66354","245","25","4356","0","0","0","2","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","San Diego State University","48","750","48","28106","0","0","0","15","5","460","24945","0","0","0","765","48","28566","0","0","0","0","0","0","680","47","25632","0","0","0","85","8","2934","415","45","314","42","36","11","0","0","0","0","0","0","0","0","705","47","26946","60","6","1620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2021","San Diego State University","37","974","37","41518","0","0","0","4","2","90","24945","0","0","0","978","37","41608","0","0","0","0","0","0","901","37","40068","0","0","0","77","7","1540","601","36","233","27","138","7","6","2","0","0","0","0","0","0","880","33","39868","98","6","1740","0","0","0","8","2","262","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","San Diego State University","60","945","56","37197","0","0","0","7","4","226","24945","0","0","0","952","60","37423","0","0","0","0","0","0","743","44","30062","0","0","0","209","16","7361","581","55","299","55","70","10","2","1","0","0","0","0","0","0","763","42","30808","189","18","6615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","San Diego State University","50","969","49","41060","0","0","0","80","12","3147","24945","0","0","0","1049","50","44207","0","0","0","0","0","0","981","47","42302","0","0","0","68","8","1905","437","47","508","43","101","13","3","2","0","0","0","0","0","0","850","44","38492","199","18","5715","0","0","0","38","2","1645","0","0","0","10","1","473","0","0","0","0","0","0","0"
"2024","San Diego State University","57","1428","57","71499","0","0","0","69","9","2458","24945","0","0","0","1497","57","73957","0","0","0","0","0","0","1430","54","72240","0","0","0","67","7","1717","882","55","517","46","91","19","7","3","0","0","0","0","0","0","1310","49","68838","187","19","5119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
